id,transaction_no,transaction_date,doc_ref_no,effectivity_date,employee_id,basic_income,housing_allowances,car_allowances,petrol_allowances,food_allowances,others,incentive,mobile_allowances,total_gross_pay,remarks,hr_remarks,mngt_remarks,hr_approved_by,mngt_approved_by,status_id,created_on,created_by,updated_on,updated_by
632,,2011-03-01,,2011-03-01,77,1643,800,0,0,365,842,0,0,3650,,,,,,5,,,2020-02-23 19:47:58,17
633,,2011-03-01,,2011-03-01,97,2300,0,0,0,0,4200,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
634,,2011-03-04,,2011-03-04,98,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
635,,2011-03-14,,2011-03-14,64,1800,0,0,0,365,835,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
636,,2011-01-01,,2011-01-01,20,4250,8500,2500,0,0,2750,1000,0,19000,,,,,,5,,,2020-02-23 19:47:58,17
637,,2011-01-01,,2011-01-01,22,4000,6700,2000,0,0,2100,0,0,14800,,,,,,5,,,2020-02-23 19:47:58,17
638,,2011-01-01,,2011-01-01,26,4000,6000,1750,0,365,727,708,0,13550,,,,,,5,,,2020-02-23 19:47:58,17
639,,2011-01-01,,2011-01-01,23,5000,10000,2500,0,0,5050,2000,0,24550,,,,,,5,,,2020-02-23 19:47:58,17
640,,2011-03-01,,2011-03-01,15,4500,9240,0,300,0,1200,13000,0,28240,,,,,,5,,,2020-02-23 19:47:58,17
641,,2011-01-01,,2011-01-01,1,6500,12750,0,0,0,5500,2500,0,27250,,,,,,5,,,2020-02-23 19:47:58,17
642,,2011-01-01,,2011-01-01,10,5000,12750,0,200,0,1000,15350,0,34300,,,,,,5,,,2020-02-23 19:47:58,17
643,,2011-04-14,,2011-04-14,48,2300,1500,0,0,365,835,1000,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
644,,2011-04-17,,2011-04-17,99,1800,800,0,250,365,585,0,0,3800,,,,,,5,,,2020-02-23 19:47:58,17
645,,2011-04-17,,2011-04-17,100,1800,800,0,250,0,550,0,0,3400,,,,,,5,,,2020-02-23 19:47:58,17
646,,2011-04-23,,2011-04-23,79,1800,1500,0,0,0,950,1750,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
647,,2011-05-11,,2011-05-11,48,2300,1500,500,0,365,835,1000,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
648,,2011-05-01,,2011-05-01,40,1200,800,0,400,365,435,0,0,3200,,,,,,5,,,2020-02-23 19:47:58,17
649,,2011-07-28,,2011-07-28,52,1643,800,500,0,365,842,0,0,4150,,,,,,5,,,2020-02-23 19:47:58,17
650,,2011-09-01,,2011-09-01,60,3200,6000,2500,400,0,400,4000,0,16500,,,,,,5,,,2020-02-23 19:47:58,17
651,,2011-09-01,,2011-09-01,16,4000,3000,0,0,365,2135,0,0,9500,,,,,,5,,,2020-02-23 19:47:58,17
652,,2011-09-15,,2011-09-15,69,2300,0,1000,0,365,835,500,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
653,,2011-10-01,,2011-10-01,34,2000,2000,0,300,0,1250,2000,0,7550,,,,,,5,,,2020-02-23 19:47:58,17
654,,2011-09-01,,2011-09-01,49,2143,800,0,0,365,842,0,0,4150,,,,,,5,,,2020-02-23 19:47:58,17
655,,2011-09-01,,2011-09-01,55,2800,1500,0,0,0,1950,0,0,6250,,,,,,5,,,2020-02-23 19:47:58,17
656,,2011-09-01,,2011-09-01,67,2143,0,0,0,365,842,0,0,3350,,,,,,5,,,2020-02-23 19:47:58,17
657,,2011-09-01,,2011-09-01,25,2400,0,0,0,365,1735,0,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
658,,2011-09-01,,2011-09-01,95,2800,1000,1000,0,0,2200,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
659,,2011-09-01,,2011-09-01,43,2400,800,0,0,365,1085,0,0,4650,,,,,,5,,,2020-02-23 19:47:58,17
660,,2011-09-01,,2011-09-01,86,3000,800,0,0,0,850,0,0,4650,,,,,,5,,,2020-02-23 19:47:58,17
661,,2011-07-01,,2011-07-01,53,1800,0,0,0,0,1200,1500,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
662,,2011-06-01,,2011-06-01,11,2750,5000,0,250,0,550,0,0,8550,,,,,,5,,,2020-02-23 19:47:58,17
663,,2011-09-01,,2011-09-01,97,2800,0,1500,0,0,2450,1500,0,8250,,,,,,5,,,2020-02-23 19:47:58,17
664,,2011-09-01,,2011-09-01,21,1900,800,0,200,365,635,0,0,3900,,,,,,5,,,2020-02-23 19:47:58,17
665,,2001-10-01,,2001-10-01,41,2250,2500,1500,250,365,885,0,0,7750,,,,,,5,,,2020-02-23 19:47:58,17
666,,2011-10-27,,2011-10-27,101,2000,2500,700,150,0,500,0,0,5850,,,,,,5,,,2020-02-23 19:47:58,17
667,,2011-11-10,,2011-11-10,102,1200,1000,0,0,365,235,0,0,2800,,,,,,5,,,2020-02-23 19:47:58,17
668,,2011-11-01,,2011-11-01,100,1800,800,750,250,0,550,0,0,4150,,,,,,5,,,2020-02-23 19:47:58,17
669,,2011-12-01,,2011-12-01,100,1800,800,750,250,0,550,1750,0,5900,,,,,,5,,,2020-02-23 19:47:58,17
670,,2012-01-23,,2012-01-23,103,1700,800,0,0,0,500,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
671,,2012-02-10,,2012-02-10,102,1400,1000,0,0,365,235,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
672,,2012-01-15,,2012-01-15,78,1200,1300,0,0,365,435,0,0,3300,,,,,,5,,,2020-02-23 19:47:58,17
673,,2012-01-15,,2012-01-15,80,1200,1300,0,0,365,435,0,0,3300,,,,,,5,,,2020-02-23 19:47:58,17
674,,2012-01-15,,2012-01-15,94,1200,1300,0,0,365,435,0,0,3300,,,,,,5,,,2020-02-23 19:47:58,17
675,,2012-04-01,,2012-04-01,99,1800,800,750,250,0,950,1750,0,6300,,,,,,5,,,2020-02-23 19:47:58,17
676,,2012-02-01,,2012-02-01,93,1800,0,0,0,365,835,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
677,,2012-04-01,,2012-04-01,63,1643,800,0,0,365,842,0,0,3650,,,,,,5,,,2020-02-23 19:47:58,17
678,,2012-03-16,,2012-03-16,53,1800,1500,0,0,0,1200,1500,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
679,,2011-11-01,,2011-11-01,87,2500,1000,0,0,0,2500,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
680,,2012-04-01,,2012-04-01,95,2800,1000,1000,0,0,2200,500,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
681,,2012-04-01,,2012-04-01,87,2500,1000,1000,0,0,2500,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
682,,2012-05-01,,2012-05-01,23,5000,10000,0,0,0,7550,2000,0,24550,,,,,,5,,,2020-02-23 19:47:58,17
683,,2012-05-06,,2012-05-06,52,1643,800,0,0,365,842,0,0,3650,,,,,,5,,,2020-02-23 19:47:58,17
684,,2012-06-13,,2012-06-13,99,1800,800,0,250,0,950,1750,0,5550,,,,,,5,,,2020-02-23 19:47:58,17
685,,2012-06-18,,2012-06-18,44,2500,2500,1500,250,0,1000,1000,0,8750,,,,,,5,,,2020-02-23 19:47:58,17
686,,2012-06-01,,2012-06-01,39,1800,1500,0,300,0,1200,1500,0,6300,,,,,,5,,,2020-02-23 19:47:58,17
687,,2012-07-01,,2012-07-01,17,4000,6000,0,0,365,2135,2000,0,14500,,,,,,5,,,2020-02-23 19:47:58,17
688,,2012-07-01,,2012-07-01,58,3000,1500,0,0,365,2135,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
689,,2012-07-01,,2012-07-01,92,2500,0,0,0,365,2635,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
690,,2012-07-01,,2012-07-01,49,2143,1000,0,0,365,842,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
691,,2012-07-01,,2012-07-01,86,3000,1000,0,0,0,850,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
692,,2012-07-01,,2012-07-01,13,1700,2000,0,275,360,600,0,0,4935,,,,,,5,,,2020-02-23 19:47:58,17
693,,2012-07-01,,2012-07-01,41,2250,2500,1500,250,365,1385,0,0,8250,,,,,,5,,,2020-02-23 19:47:58,17
694,,2012-07-01,,2012-07-01,44,2500,2500,1500,250,0,1500,1000,0,9250,,,,,,5,,,2020-02-23 19:47:58,17
695,,2012-07-01,,2012-07-01,57,3000,1500,1500,250,0,1500,1000,0,8750,,,,,,5,,,2020-02-23 19:47:58,17
696,,2012-07-01,,2012-07-01,74,2500,1500,1500,250,365,1635,500,0,8250,,,,,,5,,,2020-02-23 19:47:58,17
697,,2012-07-01,,2012-07-01,36,2300,1500,1000,0,365,1335,500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
698,,2012-07-01,,2012-07-01,65,1643,1000,0,0,365,1342,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
699,,2012-07-01,,2012-07-01,56,2000,1000,1000,0,0,1350,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
700,,2012-07-01,,2012-07-01,43,2400,1000,0,0,365,1085,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
701,,2012-07-01,,2012-07-01,50,1643,0,0,0,365,1342,0,0,3350,,,,,,5,,,2020-02-23 19:47:58,17
702,,2012-07-01,,2012-07-01,84,1643,0,0,0,365,992,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
703,,2012-07-01,,2012-07-01,18,2300,1500,0,0,365,1335,500,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
704,,2012-07-01,,2012-07-01,69,2300,0,1000,0,365,1335,500,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
705,,2012-07-01,,2012-07-01,48,2300,1500,1000,0,365,1335,1000,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
706,,2012-07-01,,2012-07-01,52,1643,1000,0,0,365,1342,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
707,,2012-07-01,,2012-07-01,9,3000,0,1000,0,360,2140,2000,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
708,,2012-07-01,,2012-07-01,59,2000,1000,500,0,0,1350,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
709,,2012-07-01,,2012-07-01,103,1700,1000,0,0,0,1000,0,0,3700,,,,,,5,,,2020-02-23 19:47:58,17
710,,2012-07-01,,2012-07-01,42,2500,3500,1000,0,0,1750,0,0,8750,,,,,,5,,,2020-02-23 19:47:58,17
711,,2012-07-01,,2012-07-01,63,1643,1000,0,0,365,1342,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
712,,2012-07-01,,2012-07-01,28,2500,2500,1000,0,365,1620,1000,0,8985,,,,,,5,,,2020-02-23 19:47:58,17
713,,2012-07-01,,2012-07-01,77,1643,1000,0,0,365,1342,0,0,4350,,,,,,5,,,2020-02-23 19:47:58,17
714,,2012-07-01,,2012-07-01,51,2300,1500,1000,0,365,1335,500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
715,,2012-07-01,,2012-07-01,83,1000,0,0,0,365,1035,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
716,,2012-07-01,,2012-07-01,35,2300,1500,0,0,365,1335,500,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
717,,2012-07-16,,2012-07-16,97,2800,1500,1500,0,0,2400,1500,0,9700,,,,,,5,,,2020-02-23 19:47:58,17
718,,2012-09-01,,2012-09-01,23,6500,12750,0,0,0,8750,2000,0,30000,,,,,,5,,,2020-02-23 19:47:58,17
719,,2012-09-01,,2012-09-01,70,4000,6000,2000,0,0,1500,500,0,14000,,,,,,5,,,2020-02-23 19:47:58,17
720,,2012-09-01,,2012-09-01,16,4500,5000,0,0,365,2635,0,0,12500,,,,,,5,,,2020-02-23 19:47:58,17
721,,2012-09-01,,2012-09-01,12,2000,0,0,300,0,1250,1500,0,5050,,,,,,5,,,2020-02-23 19:47:58,17
722,,2012-09-01,,2012-09-01,17,4000,6000,750,0,365,2135,2000,0,15250,,,,,,5,,,2020-02-23 19:47:58,17
723,,2012-08-09,,2012-08-09,102,1400,1000,700,0,365,235,0,0,3700,,,,,,5,,,2020-02-23 19:47:58,17
724,,2012-03-01,,2012-03-01,90,1200,0,0,0,365,635,0,0,2200,,,,,,5,,,2020-02-23 19:47:58,17
725,,2012-11-01,,2012-11-01,85,1200,1300,0,0,365,235,0,0,3100,,,,,,5,,,2020-02-23 19:47:58,17
726,,2012-12-01,,2012-12-01,34,2000,2000,0,300,0,1250,5000,0,10550,,,,,,5,,,2020-02-23 19:47:58,17
727,,2012-12-01,,2012-12-01,71,2000,2000,0,400,0,1350,3500,0,9250,,,,,,5,,,2020-02-23 19:47:58,17
728,,2012-10-22,,2012-10-22,93,1800,1500,0,0,365,835,0,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
729,,2013-01-01,,2013-01-01,81,1700,1000,700,0,0,300,0,0,3700,,,,,,5,,,2020-02-23 19:47:58,17
730,,2013-02-01,,2013-02-01,33,2000,2000,2000,0,0,1250,1950,0,9200,,,,,,5,,,2020-02-23 19:47:58,17
731,,2013-02-01,,2013-02-01,71,2000,2000,2000,0,0,1350,3500,0,10850,,,,,,5,,,2020-02-23 19:47:58,17
732,,2013-02-01,,2013-02-01,24,2000,2000,2000,0,0,1250,1950,0,9200,,,,,,5,,,2020-02-23 19:47:58,17
733,,2013-02-01,,2013-02-01,12,2000,0,2000,0,0,1250,1500,0,6750,,,,,,5,,,2020-02-23 19:47:58,17
734,,2013-02-01,,2013-02-01,34,2000,2000,2000,0,0,1250,5000,0,12250,,,,,,5,,,2020-02-23 19:47:58,17
735,,2013-01-27,,2013-01-27,104,1800,800,0,0,365,585,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
736,,2013-02-07,,2013-02-07,105,1800,800,0,585,365,0,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
737,,2013-02-17,,2013-02-17,58,3000,1500,500,0,365,2135,0,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
738,,2013-02-24,,2013-02-24,106,1643,1000,0,0,365,1292,0,0,4300,,,,,,5,,,2020-02-23 19:47:58,17
739,,2013-02-01,,2013-02-01,65,1643,1000,1000,0,365,1342,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
740,,2013-03-06,,2013-03-06,107,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
741,,2013-03-17,,2013-03-17,98,1000,1300,0,0,365,335,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
742,,2013-04-11,,2013-04-11,92,2500,0,1000,0,365,2635,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
743,,2013-04-22,,2013-04-22,108,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
744,,2013-05-10,,2013-05-10,109,1643,0,0,0,365,792,0,0,2800,,,,,,5,,,2020-02-23 19:47:58,17
745,,2013-06-09,,2013-06-09,110,2800,1000,1000,0,0,2200,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
746,,2013-03-14,,2013-03-14,71,2000,2000,0,0,0,1350,3500,0,8850,,,,,,5,,,2020-02-23 19:47:58,17
747,,2013-03-14,,2013-03-14,24,2000,2000,0,0,0,1250,1950,0,7200,,,,,,5,,,2020-02-23 19:47:58,17
748,,2013-03-17,,2013-03-17,34,2000,2000,0,0,0,1250,5000,0,10250,,,,,,5,,,2020-02-23 19:47:58,17
749,,2013-04-28,,2013-04-28,33,2000,2000,0,0,0,1250,1950,0,7200,,,,,,5,,,2020-02-23 19:47:58,17
750,,2013-04-28,,2013-04-28,12,2000,0,0,0,0,1250,1500,0,4750,,,,,,5,,,2020-02-23 19:47:58,17
751,,2013-06-01,,2013-06-01,15,4500,9240,0,300,0,1200,18010,0,33250,,,,,,5,,,2020-02-23 19:47:58,17
752,,2013-06-12,,2013-06-12,105,1800,800,750,250,365,585,0,0,4550,,,,,,5,,,2020-02-23 19:47:58,17
753,,2013-06-24,,2013-06-24,111,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
754,,2013-07-08,,2013-07-08,112,1460,0,0,0,365,0,0,0,1825,,,,,,5,,,2020-02-23 19:47:58,17
755,,2013-07-08,,2013-07-08,113,2800,1000,0,0,0,2200,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
756,,2012-10-01,,2012-10-01,66,5000,10000,0,200,0,1600,5000,0,21800,,,,,,5,,,2020-02-23 19:47:58,17
757,,2013-01-01,,2013-01-01,1,6500,12750,0,0,0,5500,5250,0,30000,,,,,,5,,,2020-02-23 19:47:58,17
758,,2013-01-01,,2013-01-01,17,4000,6000,750,0,365,3660,2000,0,16775,,,,,,5,,,2020-02-23 19:47:58,17
759,,2013-01-01,,2013-01-01,22,4000,6700,2000,0,0,3580,0,0,16280,,,,,,5,,,2020-02-23 19:47:58,17
760,,2013-01-01,,2013-01-01,47,2500,4500,500,0,365,1485,0,0,9350,,,,,,5,,,2020-02-23 19:47:58,17
761,,2013-01-01,,2013-01-01,73,2500,3500,500,0,0,2850,0,0,9350,,,,,,5,,,2020-02-23 19:47:58,17
762,,2013-01-01,,2013-01-01,96,1000,800,0,0,365,585,0,0,2750,,,,,,5,,,2020-02-23 19:47:58,17
763,,2013-08-01,,2013-08-01,72,1800,800,0,250,0,1000,1750,0,5600,,,,,,5,,,2020-02-23 19:47:58,17
764,,2013-01-01,,2013-01-01,16,4500,5000,0,0,365,3885,0,0,13750,,,,,,5,,,2020-02-23 19:47:58,17
765,,2013-01-01,,2013-01-01,26,4000,6000,1750,0,365,2082,708,0,14905,,,,,,5,,,2020-02-23 19:47:58,17
766,,2013-01-01,,2013-01-01,20,4250,8500,2500,0,0,4650,1000,0,20900,,,,,,5,,,2020-02-23 19:47:58,17
767,,2013-09-02,,2013-09-02,114,3000,3500,1000,0,0,1000,0,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
768,,2013-09-01,,2013-09-01,39,1800,2000,0,300,0,1200,1500,0,6800,,,,,,5,,,2020-02-23 19:47:58,17
769,,2013-01-01,,2013-01-01,19,3500,6000,750,250,365,2455,1200,0,14520,,,,,,5,,,2020-02-23 19:47:58,17
770,,2013-10-01,,2013-10-01,106,1643,1000,1000,0,365,1292,0,0,5300,,,,,,5,,,2020-02-23 19:47:58,17
771,,2013-10-01,,2013-10-01,102,1400,1500,1500,0,365,235,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
772,,2013-10-01,,2013-10-01,8,1600,0,0,0,360,1340,200,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
773,,2013-11-01,,2013-11-01,74,2500,2500,1500,250,365,1635,500,0,9250,,,,,,5,,,2020-02-23 19:47:58,17
774,,2013-11-01,,2013-11-01,57,3000,3000,1500,250,0,1500,1000,0,10250,,,,,,5,,,2020-02-23 19:47:58,17
775,,2013-10-06,,2013-10-06,115,1800,1500,0,0,365,835,0,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
776,,2013-12-10,,2013-12-10,116,1000,800,0,0,365,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
777,,2013-12-22,,2013-12-22,117,1800,1500,0,835,365,1250,0,0,5750,,,,,,5,,,2020-02-23 19:47:58,17
778,,2014-01-01,,2014-01-01,91,3000,6000,0,300,0,1700,0,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
779,,2014-02-01,,2014-02-01,21,1900,0,0,200,365,1435,0,0,3900,,,,,,5,,,2020-02-23 19:47:58,17
780,,2014-01-01,,2014-01-01,113,3300,1000,0,0,0,2200,0,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
781,,2014-01-01,,2014-01-01,86,3500,1000,0,0,0,850,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
782,,2014-01-01,,2014-01-01,43,2900,1000,0,0,365,1085,0,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
783,,2014-01-01,,2014-01-01,49,2643,1000,0,0,365,842,0,0,4850,,,,,,5,,,2020-02-23 19:47:58,17
784,,2014-01-01,,2014-01-01,25,2900,0,0,0,365,1735,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
785,,2014-01-01,,2014-01-01,95,3300,1000,1000,0,0,2200,0,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
786,,2014-01-01,,2014-01-01,67,2643,0,0,0,365,842,0,0,3850,,,,,,5,,,2020-02-23 19:47:58,17
787,,2014-01-01,,2014-01-01,110,3300,1000,1000,0,0,2200,0,0,7500,,,,,,5,,,2020-02-23 19:47:58,17
788,,2014-01-01,,2014-01-01,112,1460,0,0,0,365,300,0,0,2125,,,,,,5,,,2020-02-23 19:47:58,17
789,,2014-01-01,,2014-01-01,55,3300,3000,0,0,0,2500,1200,0,10000,,,,,,5,,,2020-02-23 19:47:58,17
790,,2014-02-01,,2014-02-01,64,1800,0,0,0,365,835,2000,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
791,,2014-02-01,,2014-02-01,61,1200,800,0,0,365,635,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
792,,2014-01-01,,2014-01-01,85,1500,1500,0,0,365,635,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
793,,2014-03-01,,2014-03-01,71,2000,2000,2000,0,0,1350,7350,0,14700,,,,,,5,,,2020-02-23 19:47:58,17
794,,2014-03-01,,2014-03-01,93,1800,1500,0,500,365,835,1000,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
795,,2014-03-14,,2014-03-14,118,1643,0,0,0,365,792,0,0,2800,,,,,,5,,,2020-02-23 19:47:58,17
796,,2014-03-16,,2014-03-16,38,1800,0,0,0,0,1200,2200,0,5200,,,,,,5,,,2020-02-23 19:47:58,17
797,,2014-03-16,,2014-03-16,80,1800,800,0,0,365,585,1750,0,5300,,,,,,5,,,2020-02-23 19:47:58,17
798,,2014-03-18,,2014-03-18,78,1500,1200,0,0,365,435,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
799,,2014-03-18,,2014-03-18,90,1500,0,0,0,365,635,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
800,,2014-03-18,,2014-03-18,94,1500,1200,0,0,365,435,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
801,,2014-04-01,,2014-04-01,98,1500,1500,0,0,365,435,0,0,3800,,,,,,5,,,2020-02-23 19:47:58,17
802,,2014-03-01,,2014-03-01,71,2000,2000,2000,0,0,1350,5500,0,12850,,,,,,5,,,2020-02-23 19:47:58,17
803,,2014-04-22,,2014-04-22,119,1000,800,365,0,0,335,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
804,,2014-04-24,,2014-04-24,120,2500,0,0,0,0,3500,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
805,,2014-05-01,,2014-05-01,40,1500,1200,0,400,365,435,0,0,3900,,,,,,5,,,2020-02-23 19:47:58,17
806,,2014-05-01,,2014-05-01,61,1500,1200,0,0,365,435,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
807,,2014-05-01,,2014-05-01,88,1500,1200,0,0,365,635,0,0,3700,,,,,,5,,,2020-02-23 19:47:58,17
808,,2014-05-01,,2014-05-01,89,1500,0,0,0,365,1035,0,0,2900,,,,,,5,,,2020-02-23 19:47:58,17
809,,2014-05-01,,2014-05-01,62,1500,1200,0,0,365,435,0,0,3500,,,,,,5,,,2020-02-23 19:47:58,17
810,,2014-05-01,,2014-05-01,6,1700,0,0,0,365,435,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
811,,2014-05-01,,2014-05-01,27,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
812,,2014-05-01,,2014-05-01,32,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
813,,2014-05-01,,2014-05-01,54,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
814,,2014-05-01,,2014-05-01,68,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
815,,2014-05-01,,2014-05-01,75,1643,0,0,0,365,392,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
816,,2014-05-01,,2014-05-01,76,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
817,,2014-06-01,,2014-06-01,99,1800,800,750,250,0,950,1750,0,6300,,,,,,5,,,2020-02-23 19:47:58,17
818,,2014-05-31,,2014-05-31,121,1800,1500,0,0,365,835,0,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
819,,2014-06-01,,2014-06-01,89,1500,0,0,400,365,1035,0,0,3300,,,,,,5,,,2020-02-23 19:47:58,17
820,,2014-06-01,,2014-06-01,118,1643,0,0,0,365,792,300,0,3100,,,,,,5,,,2020-02-23 19:47:58,17
821,,2014-07-01,,2014-07-01,83,1200,800,500,0,365,835,0,0,3700,,,,,,5,,,2020-02-23 19:47:58,17
822,,2014-06-05,,2014-06-05,64,1800,1500,0,0,365,835,2000,0,6500,,,,,,5,,,2020-02-23 19:47:58,17
823,,2014-08-11,,2014-08-11,122,2500,1500,0,365,0,635,0,0,5000,,,,,,5,,,2020-02-23 19:47:58,17
824,,2014-08-16,,2014-08-16,122,2000,1000,0,0,365,635,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
825,,2014-08-01,,2014-08-01,100,1800,1500,750,250,0,550,1750,0,6600,,,,,,5,,,2020-02-23 19:47:58,17
826,,2014-08-25,,2014-08-25,123,1600,0,0,0,365,235,0,0,2200,,,,,,5,,,2020-02-23 19:47:58,17
827,,2014-08-24,,2014-08-24,79,1800,1500,750,250,0,950,1750,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
828,,2014-09-01,,2014-09-01,92,2500,1500,1000,0,365,2635,0,0,8000,,,,,,5,,,2020-02-23 19:47:58,17
829,,2014-10-01,,2014-10-01,72,1800,800,750,250,0,1000,1750,0,6350,,,,,,5,,,2020-02-23 19:47:58,17
830,,2014-09-25,,2014-09-25,124,1300,1000,0,0,0,0,0,0,2300,,,,,,5,,,2020-02-23 19:47:58,17
831,,2014-10-01,,2014-10-01,46,1600,1500,750,250,365,785,1750,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
832,,2014-10-08,,2014-10-08,125,2000,1000,0,0,365,635,0,0,4000,,,,,,5,,,2020-02-23 19:47:58,17
833,,2014-10-01,,2014-10-01,123,1600,800,0,0,365,235,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
834,,2014-11-01,,2014-11-01,47,2500,4500,1000,0,365,1485,0,0,9850,,,,,,5,,,2020-02-23 19:47:58,17
835,,2014-11-01,,2014-11-01,73,2500,3500,1000,0,0,2850,0,0,9850,,,,,,5,,,2020-02-23 19:47:58,17
836,,2014-08-01,,2014-08-01,21,1900,0,0,200,365,1435,750,0,4650,,,,,,5,,,2020-02-23 19:47:58,17
837,,2014-11-16,,2014-11-16,126,1800,1500,0,0,0,1200,1200,0,5700,,,,,,5,,,2020-02-23 19:47:58,17
838,,2014-02-01,,2014-02-01,5,4800,6500,0,0,0,1550,0,0,12850,,,,,,5,,,2020-02-23 19:47:58,17
839,,2014-12-01,,2014-12-01,30,3000,4000,1500,0,0,0,0,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
840,,2014-12-01,,2014-12-01,7,4300,6200,0,150,0,1145,0,0,11795,,,,,,5,,,2020-02-23 19:47:58,17
841,,2014-12-01,,2014-12-01,81,2500,1500,1500,0,0,0,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
